unid,survey_date_month,survey_num,gender,working,cft_score,num_score,com_score,grit_score,opt_score
74445,2017-02-01,2,Female,False,7.0,3.0,5.0,8,10.0
74445,2017-06-01,3,Female,False,7.0,3.0,5.0,8,10.0
33204,2018-08-01,1,Female,False,,,,7,
78528,2018-03-01,1,Female,False,7.0,,,2,6.0
94351,2017-11-01,1,Male,False,,,,6,4.0
3531,2016-07-01,1,Male,False,5.0,,,9,13.0
3531,2017-03-01,2,Male,False,5.0,,,9,13.0
40453,2017-12-01,1,Female,True,,,,3,1.0
10942,2018-11-01,1,Female,False,3.0,,3.0,5,
43777,2018-05-01,1,Male,False,,,,1,
96663,2017-09-01,1,Female,True,,,,7,3.0
47798,2017-05-01,1,Female,True,3.0,,,9,9.0
47798,2017-09-01,2,Female,True,3.0,,,9,9.0
73966,2018-10-01,1,Female,False,,,,6,
73966,2018-11-01,2,Female,False,,,,6,
56247,2016-02-01,1,Male,False,4.0,,,8,5.0
56247,2016-06-01,2,Male,True,4.0,,,8,5.0
56247,2016-10-01,3,Male,True,4.0,,,8,5.0
56247,2018-07-01,4,Male,False,4.0,,,8,5.0
13429,2017-11-01,1,Male,True,,,,3,
34524,2018-10-01,1,Male,False,,,,2,
74830,2018-05-01,1,Female,False,,,,8,
1511,2017-11-01,1,Female,False,,,,8,
1511,2018-02-01,2,Female,False,,,,8,
82681,2016-02-01,1,Female,False,3.0,,,9,1.0
82681,2017-10-01,2,Female,False,3.0,,,9,1.0
82681,2018-09-01,3,Female,False,3.0,,,9,1.0
78189,2017-04-01,1,Male,False,7.0,,,4,
2176,2016-09-01,1,Female,False,3.0,,,3,4.0
62058,2017-11-01,1,Male,False,7.0,,,8,9.0
67947,2017-11-01,1,Male,True,8.0,6.0,7.0,3,6.0
77665,2017-02-01,1,Male,True,6.0,,,7,
71800,2018-08-01,1,Male,False,5.0,,5.0,8,
62068,2017-10-01,1,Male,True,5.0,,,5,3.0
69428,2018-07-01,1,Female,True,5.0,,5.0,3,
80917,2016-06-01,1,Female,False,3.0,,,2,8.0
80917,2016-10-01,2,Female,False,3.0,,,2,8.0
80917,2017-03-01,3,Female,False,3.0,,,2,8.0
11039,2018-01-01,1,Male,False,,,,4,
50061,2016-10-01,1,Male,False,8.0,4.0,5.0,8,
50061,2017-02-01,2,Male,False,8.0,4.0,5.0,8,
50061,2017-07-01,3,Male,False,8.0,4.0,5.0,8,
102252,2018-05-01,1,Male,False,,,,6,
4125,2018-08-01,1,Female,False,8.0,,,7,
48648,2017-10-01,1,Female,False,,,,8,
48648,2018-03-01,2,Female,True,,,,8,
90102,2017-11-01,1,Male,False,5.0,,,9,5.0
3163,2018-02-01,1,Male,False,,,,9,9.0
16034,2017-01-01,1,Female,True,6.0,4.0,5.0,9,10.0
16034,2017-05-01,2,Female,True,6.0,4.0,5.0,9,10.0
48017,2016-02-01,1,Female,True,10.0,,8.0,7,5.0
72162,2016-12-01,1,Male,False,9.0,,,1,
58793,2018-02-01,1,Female,False,,,,0,
3745,2017-10-01,1,Female,False,,,,0,9.0
15589,2018-09-01,1,Female,False,,,,0,
72655,2017-03-01,1,Female,False,5.0,3.0,7.0,8,11.0
72655,2017-04-01,2,Female,True,5.0,3.0,7.0,8,11.0
17028,2016-10-01,1,Female,False,7.0,,6.0,6,10.0
17028,2017-02-01,2,Female,False,7.0,,6.0,6,10.0
95447,2017-10-01,1,Female,False,,,,8,0.0
15816,2018-03-01,1,Female,False,,,,7,7.0
15816,2018-05-01,2,Female,False,,,,7,7.0
15987,2016-03-01,1,Female,False,1.0,,,9,4.0
15987,2016-07-01,2,Female,False,1.0,,,9,4.0
15987,2018-07-01,3,Female,False,1.0,,,9,4.0
15987,2018-11-01,4,Female,False,1.0,,,9,4.0
76444,2017-06-01,1,Male,False,6.0,3.0,7.0,7,5.0
76444,2018-02-01,2,Male,False,6.0,3.0,7.0,7,5.0
76444,2018-07-01,3,Male,False,6.0,3.0,7.0,7,5.0
18542,2017-05-01,1,Male,False,5.0,3.0,7.0,3,6.0
30007,2018-07-01,1,Female,True,,,,9,
92579,2017-10-01,1,Female,False,,,,8,8.0
25485,2017-08-01,1,Male,False,,,,8,
53884,2018-08-01,1,Female,False,,,,8,
80887,2017-06-01,1,Male,False,5.0,,,0,
53265,2018-09-01,1,Female,False,7.0,,7.0,4,
85766,2018-03-01,1,Female,True,,,,0,6.0
59533,2016-11-01,1,Male,False,8.0,3.0,8.0,8,6.0
59533,2017-11-01,2,Male,False,8.0,3.0,8.0,8,6.0
88846,2016-05-01,1,Male,False,6.0,5.0,6.0,0,
36177,2016-03-01,1,Female,False,6.0,,,9,
45071,2018-06-01,1,Male,False,,,,4,
34581,2017-11-01,1,Female,False,,,,1,9.0
101324,2017-08-01,1,Female,False,,,,1,8.0
40412,2016-09-01,1,Female,False,3.0,,,2,11.0
45611,2017-07-01,1,Female,False,,,,2,9.0
45611,2017-11-01,2,Female,False,,,,2,9.0
45611,2018-03-01,3,Female,False,,,,2,9.0
45611,2018-04-01,4,Female,False,,,,2,9.0
53363,2016-03-01,1,Female,False,8.0,,6.0,5,8.0
53363,2016-07-01,2,Female,False,8.0,,6.0,5,8.0
60663,2017-06-01,1,Female,False,4.0,,5.0,9,1.0
36526,2017-01-01,1,Female,False,5.0,4.0,7.0,5,9.0
36526,2018-06-01,2,Female,False,5.0,4.0,7.0,5,9.0
71056,2016-03-01,1,Female,False,2.0,,,5,9.0
71056,2016-07-01,2,Female,False,2.0,,,5,9.0
1627,2018-06-01,1,Female,False,,,,1,
20570,2018-05-01,1,Female,False,,,,8,
59647,2016-07-01,1,Male,False,4.0,,,9,10.0
59647,2016-11-01,2,Male,False,4.0,,,9,10.0
88146,2016-06-01,1,Female,False,6.0,,,3,7.0
39889,2016-02-01,1,Female,True,7.0,2.0,6.0,1,
27366,2017-07-01,1,Female,False,,,,6,7.0
27366,2017-11-01,2,Female,False,,,,6,7.0
27366,2018-03-01,3,Female,False,,,,6,7.0
8713,2017-02-01,1,Female,False,3.0,,5.0,9,9.0
8713,2017-06-01,2,Female,False,3.0,,5.0,9,9.0
8713,2017-10-01,3,Female,False,3.0,,5.0,9,9.0
86698,2017-12-01,1,Male,False,,,,9,
86698,2018-07-01,2,Male,False,,,,9,
16835,2016-11-01,1,Female,False,6.0,,,2,
10867,2016-04-01,1,Female,False,6.0,4.0,7.0,1,0.0
34284,2016-04-01,1,Male,True,6.0,3.0,6.0,9,6.0
34284,2016-12-01,2,Male,True,6.0,3.0,6.0,9,6.0
34284,2017-04-01,3,Male,True,6.0,3.0,6.0,9,6.0
45304,2017-06-01,1,Male,True,6.0,,4.0,6,2.0
7752,2017-01-01,1,Male,False,1.0,,,3,12.0
7752,2017-05-01,2,Male,True,1.0,,,3,12.0
91034,2016-09-01,1,Female,False,7.0,,,9,10.0
91034,2017-01-01,2,Female,False,7.0,,,9,10.0
91034,2017-05-01,3,Female,False,7.0,,,9,10.0
91034,2017-09-01,4,Female,False,7.0,,,9,10.0
91034,2018-01-01,5,Female,False,7.0,,,9,10.0
91034,2018-06-01,6,Female,False,7.0,,,9,10.0
1176,2018-05-01,1,Female,False,,,,7,
75875,2018-07-01,1,Female,True,,,,0,
98486,2017-08-01,1,Female,False,,,,5,
31248,2017-06-01,1,Female,False,6.0,,3.0,3,-1.0
31248,2017-10-01,2,Female,False,6.0,,3.0,3,-1.0
9806,2017-09-01,1,Female,False,,,,9,
4144,2018-02-01,1,Female,False,,,,8,
4144,2018-05-01,2,Female,False,,,,8,
101545,2017-05-01,1,Female,False,7.0,5.0,7.0,2,
71815,2017-06-01,1,Female,False,4.0,,,5,6.0
88690,2018-05-01,1,Female,False,,,,9,
5818,2017-05-01,1,Female,False,7.0,,5.0,1,10.0
69082,2016-03-01,1,Male,False,5.0,,5.0,0,8.0
18215,2018-03-01,1,Female,False,4.0,3.0,5.0,4,9.0
18215,2018-10-01,2,Female,False,4.0,3.0,5.0,4,9.0
46111,2016-09-01,1,Female,False,6.0,2.0,4.0,3,10.0
46111,2017-05-01,2,Female,False,6.0,2.0,4.0,3,10.0
96291,2016-06-01,1,Female,True,4.0,,4.0,4,3.0
4175,2017-09-01,1,Female,True,5.0,,3.0,4,
4175,2018-05-01,2,Female,False,5.0,,3.0,4,
3734,2017-08-01,1,Female,False,,,,8,3.0
59172,2016-03-01,1,Male,False,5.0,,8.0,8,8.0
59172,2016-07-01,2,Male,True,5.0,,8.0,8,8.0
59172,2016-11-01,3,Male,True,5.0,,8.0,8,8.0
59172,2017-03-01,4,Male,True,5.0,,8.0,8,8.0
59172,2017-07-01,5,Male,True,5.0,,8.0,8,8.0
46402,2018-02-01,1,Male,False,,,,3,
63600,2016-08-01,1,Female,False,6.0,,,2,14.0
56106,2016-07-01,1,Female,False,4.0,,,5,
56106,2018-11-01,2,Female,False,4.0,,,5,
31824,2016-10-01,1,Female,False,6.0,2.0,6.0,3,8.0
31824,2017-02-01,2,Female,False,6.0,2.0,6.0,3,8.0
31824,2017-10-01,3,Female,False,6.0,2.0,6.0,3,8.0
31824,2018-02-01,4,Female,False,6.0,2.0,6.0,3,8.0
45567,2016-05-01,1,Female,True,9.0,4.0,7.0,3,6.0
45567,2018-07-01,2,Female,False,9.0,4.0,7.0,3,6.0
27451,2018-01-01,1,Female,True,,,,2,4.0
27451,2018-08-01,2,Female,False,,,,2,4.0
97037,2018-06-01,1,Female,True,,,,2,
45572,2016-02-01,1,Female,False,3.0,,,4,
52908,2017-12-01,1,Male,True,,,,9,7.0
52908,2018-06-01,2,Male,True,,,,9,7.0
71986,2018-08-01,1,Female,False,,,,8,
29957,2016-07-01,1,Male,False,5.0,,,2,
29957,2016-11-01,2,Male,False,5.0,,,2,
57051,2016-02-01,1,Female,False,5.0,,4.0,9,7.0
57051,2016-09-01,2,Female,False,5.0,,4.0,9,7.0
57051,2017-01-01,3,Female,False,5.0,,4.0,9,7.0
57051,2017-10-01,4,Female,False,5.0,,4.0,9,7.0
101507,2018-05-01,1,Male,False,,,,6,
36787,2017-09-01,1,Male,True,,,,8,6.0
36787,2017-10-01,2,Male,True,,,,8,6.0
89140,2016-08-01,1,Female,True,6.0,,5.0,7,10.0
89140,2016-12-01,2,Female,False,6.0,,5.0,7,10.0
89140,2017-05-01,3,Female,False,6.0,,5.0,7,10.0
64784,2018-05-01,1,Female,False,6.0,,,8,
65137,2016-08-01,1,Female,True,6.0,2.0,5.0,9,9.0
65137,2016-12-01,2,Female,True,6.0,2.0,5.0,9,9.0
65137,2017-04-01,3,Female,True,6.0,2.0,5.0,9,9.0
65137,2017-08-01,4,Female,True,6.0,2.0,5.0,9,9.0
65137,2017-12-01,5,Female,True,6.0,2.0,5.0,9,9.0
65137,2018-03-01,6,Female,True,6.0,2.0,5.0,9,9.0
65137,2018-06-01,7,Female,True,6.0,2.0,5.0,9,9.0
65137,2018-11-01,8,Female,False,6.0,2.0,5.0,9,9.0
61838,2017-03-01,1,Female,False,7.0,,,6,8.0
61838,2017-07-01,2,Female,False,7.0,,,6,8.0
61838,2017-12-01,3,Female,False,7.0,,,6,8.0
49644,2017-01-01,1,Female,False,5.0,2.0,4.0,9,11.0
49644,2017-05-01,2,Female,False,5.0,2.0,4.0,9,11.0
49644,2017-09-01,3,Female,False,5.0,2.0,4.0,9,11.0
49644,2018-01-01,4,Female,False,5.0,2.0,4.0,9,11.0
49644,2018-05-01,5,Female,False,5.0,2.0,4.0,9,11.0
73543,2018-06-01,1,Female,False,8.0,4.0,6.0,4,
101014,2017-12-01,1,Male,True,,,,4,9.0
44112,2017-04-01,1,Female,False,5.0,,,5,5.0
44112,2018-05-01,2,Female,False,5.0,,,5,5.0
44550,2018-07-01,1,Female,True,3.0,,6.0,1,
52295,2016-08-01,1,Male,True,10.0,6.0,9.0,9,10.0
52295,2016-12-01,2,Male,True,10.0,6.0,9.0,9,10.0
52295,2017-04-01,3,Male,True,10.0,6.0,9.0,9,10.0
4222,2018-10-01,1,Female,False,,,,0,
50866,2016-10-01,1,Male,False,5.0,,,4,5.0
50866,2017-02-01,2,Male,False,5.0,,,4,5.0
26439,2018-10-01,1,Female,False,6.0,3.0,5.0,6,
30296,2016-10-01,1,Female,False,5.0,,5.0,9,5.0
56528,2016-02-01,1,Female,False,4.0,,5.0,3,6.0
28357,2016-02-01,1,Male,False,6.0,,6.0,9,0.0
28357,2016-06-01,2,Male,False,6.0,,6.0,9,0.0
28357,2016-10-01,3,Male,True,6.0,,6.0,9,0.0
28357,2017-02-01,4,Male,False,6.0,,6.0,9,0.0
100786,2018-10-01,1,Female,False,,,,8,
42688,2018-10-01,1,Male,False,,,,6,
101681,2018-05-01,1,Male,False,,,,5,
80508,2017-08-01,1,Female,False,,,,2,8.0
22787,2016-10-01,1,Female,False,4.0,,,5,6.0
22787,2017-02-01,2,Female,True,4.0,,,5,6.0
22787,2017-09-01,3,Female,True,4.0,,,5,6.0
95588,2018-04-01,1,Female,False,,,,4,5.0
70498,2017-12-01,1,Male,True,7.0,,,5,7.0
70498,2018-06-01,2,Male,False,7.0,,,5,7.0
27576,2016-06-01,1,Female,True,3.0,,5.0,1,7.0
27576,2016-10-01,2,Female,True,3.0,,5.0,1,7.0
27576,2017-02-01,3,Female,False,3.0,,5.0,1,7.0
41107,2016-10-01,1,Female,False,7.0,,,7,1.0
41107,2017-07-01,2,Female,False,7.0,,,7,1.0
73738,2017-06-01,1,Male,False,5.0,,,1,4.0
46194,2016-12-01,1,Male,False,6.0,,,3,3.0
46194,2017-06-01,2,Male,True,6.0,,,3,3.0
51023,2018-09-01,1,Female,False,5.0,,4.0,9,
43763,2016-09-01,1,Female,False,5.0,,4.0,9,5.0
69985,2018-01-01,1,Female,True,,,,7,
73198,2017-10-01,1,Female,True,5.0,,,2,1.0
3982,2018-05-01,1,Female,False,,,,6,
3982,2018-05-01,2,Female,False,,,,6,
19496,2016-03-01,1,Female,False,3.0,,,8,
19496,2016-07-01,2,Female,False,3.0,,,8,
19496,2018-08-01,3,Female,False,3.0,,,8,
19496,2018-09-01,4,Female,False,3.0,,,8,
63574,2017-11-01,1,Male,False,,,,9,5.0
63574,2018-06-01,2,Male,True,,,,9,5.0
63574,2018-06-01,3,Male,True,,,,9,5.0
69013,2018-05-01,1,Female,False,,,,7,
66771,2018-05-01,1,Male,False,,,,5,
95254,2016-11-01,1,Female,True,7.0,1.0,5.0,1,10.0
48119,2017-02-01,1,Male,False,6.0,,,6,7.0
32852,2016-10-01,1,Female,False,1.0,,4.0,7,
32852,2018-05-01,2,Female,False,1.0,,4.0,7,
80768,2016-03-01,1,Male,False,7.0,6.0,7.0,8,12.0
80768,2017-07-01,2,Male,False,7.0,6.0,7.0,8,12.0
9657,2017-07-01,1,Male,False,4.0,,,5,11.0
9657,2017-11-01,2,Male,True,4.0,,,5,11.0
11761,2018-10-01,1,Female,False,5.0,,,7,
60732,2016-09-01,1,Male,False,5.0,,,8,
13655,2018-10-01,1,Female,False,,,,4,
90983,2016-11-01,1,Female,False,4.0,,8.0,0,
85038,2016-10-01,1,Female,False,9.0,,,8,9.0
85038,2017-02-01,2,Female,False,9.0,,,8,9.0
33699,2016-03-01,1,Male,False,7.0,3.0,8.0,8,9.0
80511,2018-05-01,1,Female,False,,,,9,
98039,2018-01-01,1,Female,False,9.0,,,7,7.0
77026,2017-02-01,1,Female,True,9.0,,,4,7.0
41290,2016-11-01,1,Female,False,4.0,,6.0,0,11.0
4616,2018-07-01,1,Male,True,7.0,,,4,
38396,2016-11-01,1,Male,False,4.0,,,9,8.0
38396,2018-02-01,2,Male,False,4.0,,,9,8.0
42255,2017-07-01,1,Female,True,7.0,,7.0,7,6.0
42255,2017-08-01,2,Female,True,7.0,,7.0,7,6.0
63295,2016-03-01,1,Female,False,6.0,,,9,
42338,2017-11-01,1,Female,False,,,,7,1.0
42338,2018-11-01,2,Female,False,,,,7,1.0
8558,2016-05-01,1,Male,True,7.0,3.0,5.0,8,7.0
8558,2016-08-01,2,Male,True,7.0,3.0,5.0,8,7.0
75541,2018-01-01,1,Female,False,,,,4,
88122,2017-02-01,1,Female,False,8.0,5.0,6.0,0,1.0
10332,2018-05-01,1,Female,False,,,,4,
71498,2016-05-01,1,Female,False,9.0,4.0,6.0,1,10.0
46877,2016-05-01,1,Female,False,3.0,,3.0,1,-2.0
72700,2017-01-01,1,Female,False,6.0,,,9,
62350,2018-07-01,1,Male,False,7.0,3.0,4.0,1,
2980,2016-10-01,1,Female,False,4.0,,,0,-1.0
22427,2016-03-01,1,Male,False,4.0,,,9,3.0
16467,2017-11-01,1,Male,True,,,,7,
16467,2018-03-01,2,Male,True,,,,7,
15195,2018-04-01,1,Female,False,,,,2,9.0
15195,2018-05-01,2,Female,False,,,,2,9.0
85502,2018-05-01,1,Male,False,,,,4,
58798,2018-05-01,1,Female,False,,,,6,
25065,2018-08-01,1,Male,False,4.0,,7.0,3,
70528,2017-09-01,1,Female,True,,,,3,5.0
70528,2018-06-01,2,Female,False,,,,3,5.0
8469,2018-07-01,1,Male,False,5.0,3.0,5.0,6,
8854,2016-04-01,1,Female,True,6.0,,,4,-1.0
48668,2018-01-01,1,Female,True,,,,9,13.0
85698,2017-09-01,1,Male,False,,,,7,0.0
85698,2018-06-01,2,Male,False,,,,7,0.0
87069,2018-05-01,1,Male,False,,,,6,
4427,2016-07-01,1,Female,False,3.0,,,7,4.0
77163,2018-02-01,1,Female,False,3.0,,,7,5.0
77163,2018-05-01,2,Female,False,3.0,,,7,5.0
97385,2017-08-01,1,Male,False,,,,8,13.0
97385,2017-12-01,2,Male,False,,,,8,13.0
97385,2018-04-01,3,Male,False,,,,8,13.0
77677,2018-03-01,1,Female,False,,,,1,
8313,2016-09-01,1,Female,False,3.0,,,4,-2.0
100715,2017-06-01,1,Male,False,,,,6,1.0
43850,2016-10-01,1,Female,False,7.0,2.0,5.0,7,9.0
43850,2017-02-01,2,Female,False,7.0,2.0,5.0,7,9.0
43850,2017-06-01,3,Female,False,7.0,2.0,5.0,7,9.0
43850,2018-02-01,4,Female,False,7.0,2.0,5.0,7,9.0
43850,2018-07-01,5,Female,False,7.0,2.0,5.0,7,9.0
73723,2016-12-01,1,Female,False,4.0,2.0,5.0,3,7.0
99557,2018-04-01,1,Female,False,,,,7,4.0
99557,2018-05-01,2,Female,False,,,,7,4.0
93103,2016-08-01,1,Male,False,5.0,,2.0,1,6.0
19397,2016-04-01,1,Female,False,4.0,,5.0,9,4.0
